title,description,url,img_url,publishing_date,publisher
Rusya kıtalararası balistik füze denemesi yaptı,"Rusya, kıtalararası balistik füze denemesi yaptı. Moskova, deneme programının başarıyla gerçekleştiğini belirtti.",https://www.sozcu.com.tr/rusya-kitalararasi-balistik-fuze-denemesi-yapti-p39035,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/2/fuzeaajpg-C2IcABCZRU2KXbtdAc8w-A.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 22:33:27+03:00,sozcu
"CHP, teleferik faciasının yaşandığı bölgeye heyet gönderdi","CHP Genel Başkanı Özgür Özel, Antalya’da teleferik faciasının yaşandığı bölgeye bir heyet gönderildiğini açıkladı.",https://www.sozcu.com.tr/chp-teleferik-faciasinin-yasandigi-bolgeye-heyet-gonderdi-p39040,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/3/ozeljpg-UBSMQcLsbU6REUuyadYT3A.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 22:32:49+03:00,sozcu
"Sivasspor, Trabzonspor'u deplasmanda tek golle yıktı","Ev sahibi takımın taraftarından yoksun olduğu maçta Sivasspor, Trabzonspor'u deplasmanda 1-0 yenerek Avrupa kupalarına katılma yarışında umutlarını arttırdı.",https://www.sozcu.com.tr/trabzonspor-sivasspor-maci-canli-anlatim-super-lig-32-hafta-p39022,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/693jpg-nEzy8Qi060WsMVngSA8mXg.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 22:11:43+03:00,sozcu
Kayseri'de aranan firari 2 hükümlü yakalandı,"Kayseri'de 'hırsızlık' suçundan hakkında kesinleşmiş 2 yıl 8 ay hapis cezası bulunan A.A. (37) ile çeşitli suçlardan aranan A.B. (28), polis tarafından yakalandı.",https://www.sozcu.com.tr/kayseri-de-aranan-firari-2-hukumlu-yakalandi-p39043,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/776jpg-E2Yh-7wWBEylpEEnC6Rk-Q.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 21:46:17+03:00,sozcu
"Fenerbahçe Alagöz Holding, Euroleague finalinde","FIBA Euroleague Women Final Four etabının yarı finalinde Fenerbahçe Alagöz Holding, ÇBK Mersin'i 89-80 yenerek finale yükseldi.",https://www.sozcu.com.tr/fenerbahce-alagoz-holding-euroleague-finalinde-p39038,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/279jpg-aAfB_UsUq0a0U3AmRrNnYA.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 21:29:38+03:00,sozcu
"Sınır dışı edilen Momika, İsveç’e teslim edildi","Norveç'ten sınır dışı edilen Kur'an-ı Kerim yakma provokatörü  Salwan Momika, İsveç'e teslim edildi.",https://www.sozcu.com.tr/sinir-disi-edilen-momika-isvec-e-teslim-edildi-p39034,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/2/momika-aajpg-m5JRUf3OpkW4LFSWrWqL2w.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 21:01:31+03:00,sozcu
"Aynı günde iki facia: Çok sayıda ölü, onlarca kayıp","Birleşmiş Milletler (BM) Uluslararası Göç Örgütü (IOM), Akdeniz'de 10 Nisan'da iki ayrı göçmen teknesi kazasının yaşandığını bildirdi.",https://www.sozcu.com.tr/ayni-gunde-iki-facia-cok-sayida-olu-onlarca-kayip-p39033,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/3/gocmenreutersjpg-_7sOEOfWFEimuujLgh_pvA.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 20:46:14+03:00,sozcu
"Novak Djokovic, Monte Carlo'da yarı finalde","Monte Carlo Masters Turnuvası'nda Djokovic, Alex de Minaur'u yenerek yarı finale yükseldi ve rekor kırdı.",https://www.sozcu.com.tr/novak-djokovic-monte-carlo-da-yari-finalde-p39031,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/604jpg-DqJwveoocUaRtMP1uxb5Vw.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 20:26:37+03:00,sozcu
BM: 25 milyon kişi insani yardıma muhtaç,"Birleşmiş Milletler, Sudan'da 25 milyon kişinin insani yardıma muhtaç olduğunu, 8,6 milyon kişinin ise yerinden edildiğini bildirdi.",https://www.sozcu.com.tr/bm-25-milyon-kisi-insani-yardima-muhtac-p39030,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/3/sudan-6jpg-mvhSExTSdUOnGeF-g2PpSg.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 20:22:16+03:00,sozcu
ABD medyası saldırı için tarih verdi: İran en geç...,"ABD medyası, İran'ın en geç cumartesi akşamına kadar İsrail'e misilleme yapacağını yazdı.",https://www.sozcu.com.tr/abd-medyasi-saldiri-icin-tarih-verdi-iran-en-gec-p39028,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/irandevrimmuhafizlariordusujpgwlboyztfi0kkynkl99vtkajpg-0Z9lpbRKEUaG-oD0yxJxQQ.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-12 20:01:35+03:00,sozcu
